time,ax,ay,az,aT
0.003000,0.1094,-0.0513,-1.3181,1.324
0.004000,0.1297,0.0003,-0.9956,1.004
0.004000,0.1258,0.0442,-0.5851,0.600
0.004000,0.0948,0.0500,-0.1680,0.199
0.004000,0.0388,0.0414,0.2224,0.229
0.005000,-0.0151,0.0248,0.5502,0.551
0.007000,-0.0529,0.0368,0.7990,0.802
0.011000,-0.0358,0.0582,0.9067,0.909
0.026000,-0.0209,0.0630,0.8424,0.845
0.027000,-0.0108,0.0196,0.6661,0.666
0.027000,0.0259,-0.0086,0.4041,0.405
0.032000,0.0748,-0.0542,0.1354,0.164
0.036000,0.1381,-0.0953,-0.1210,0.207
0.041000,0.2541,-0.0902,-0.3389,0.433
0.047000,0.3078,-0.0914,-0.5112,0.604
0.050000,0.3802,-0.1102,-0.6236,0.739
0.055000,0.3999,-0.0989,-0.6307,0.753
0.060000,0.3860,-0.0909,-0.5830,0.705
0.076000,0.3624,-0.0890,-0.4445,0.580
0.077000,0.3129,-0.0981,-0.2895,0.437
0.078000,0.2469,-0.1187,-0.1419,0.308
0.080000,0.2293,-0.1342,0.0199,0.266
0.091000,0.1957,-0.1546,0.2031,0.322
0.092000,0.1991,-0.1800,0.3191,0.417
0.096000,0.1918,-0.2154,0.5092,0.585
0.100000,0.1573,-0.2537,0.6082,0.678
0.105000,0.1532,-0.2164,0.6283,0.682
0.110000,0.1958,-0.2112,0.5719,0.640
0.115000,0.1745,-0.2044,0.4847,0.554
0.120000,0.0917,-0.1986,0.3928,0.450
0.123000,0.0216,-0.1763,0.2747,0.327
0.128000,-0.0314,-0.1809,0.1664,0.248
0.133000,-0.0793,-0.1382,0.1347,0.209
0.139000,-0.1151,-0.1149,0.1270,0.206
0.143000,-0.1386,-0.0798,0.1360,0.210
0.148000,-0.1475,-0.0451,0.1546,0.218
0.153000,-0.1441,-0.0369,0.1708,0.227
0.158000,-0.1502,-0.0387,0.1798,0.237
0.165000,-0.1370,-0.0101,0.1817,0.228
0.168000,-0.1074,-0.0108,0.1454,0.181
0.174000,-0.0590,-0.0145,0.1043,0.121
0.177000,-0.0444,-0.0258,0.0395,0.065
0.183000,-0.0516,-0.0493,-0.0349,0.079
0.188000,-0.0591,-0.0608,-0.0828,0.118
0.193000,-0.0695,-0.0866,-0.0924,0.144
0.211000,-0.1160,-0.0883,-0.0925,0.173
0.212000,-0.1462,-0.0946,-0.0280,0.176
0.212000,-0.1553,-0.0746,0.0435,0.178
0.213000,-0.1696,-0.0640,0.0839,0.200
0.217000,-0.1864,-0.0798,0.1506,0.253
0.223000,-0.1817,-0.0885,0.1670,0.262
0.226000,-0.1623,-0.0925,0.2144,0.284
0.248000,-0.1451,-0.0659,0.2331,0.282
0.249000,-0.1037,-0.0784,0.1945,0.234
0.249000,-0.0833,-0.0816,0.1392,0.182
0.249000,-0.0723,-0.0946,0.0935,0.151
0.264000,-0.0852,-0.0982,0.0789,0.152
0.265000,-0.0668,-0.1043,0.0692,0.142
0.265000,-0.0579,-0.1105,0.0762,0.146
0.276000,-0.0776,-0.1097,0.0832,0.158
0.277000,-0.0734,-0.0993,0.0663,0.140
0.277000,-0.0763,-0.0915,0.0948,0.152
0.293000,-0.0600,-0.0717,0.0731,0.119
0.295000,-0.0437,-0.0543,0.0418,0.081
0.296000,-0.0489,-0.0442,-0.0013,0.066
0.296000,-0.0660,-0.0413,-0.0659,0.102
0.308000,-0.0758,-0.0337,-0.0993,0.129
0.309000,-0.0972,-0.0187,-0.1351,0.168
0.310000,-0.1231,0.0037,-0.2187,0.251
0.326000,-0.1333,-0.0023,-0.3048,0.333
0.327000,-0.1268,0.0207,-0.3617,0.384
0.328000,-0.1071,0.0251,-0.3852,0.401
0.342000,-0.0856,0.0159,-0.3705,0.381
0.343000,-0.0766,-0.0074,-0.2985,0.308
0.343000,-0.0875,-0.0063,-0.2337,0.250
0.344000,-0.0746,-0.0192,-0.1465,0.165
0.380000,-0.0553,-0.0415,-0.0409,0.080
0.381000,-0.0459,-0.0614,0.0732,0.106
0.381000,-0.0150,-0.0859,0.1840,0.204
0.381000,0.0161,-0.1296,0.2773,0.307
0.382000,0.0616,-0.1236,0.3319,0.359
0.382000,0.0809,-0.1302,0.3670,0.398
0.383000,0.0672,-0.1681,0.3734,0.415
0.384000,0.0637,-0.1922,0.3821,0.432
0.389000,0.0607,-0.1812,0.3267,0.378
0.392000,0.0510,-0.1826,0.2765,0.335
0.404000,0.0511,-0.1511,0.2077,0.262
0.405000,0.0206,-0.1439,0.1870,0.237
0.407000,0.0024,-0.1368,0.1332,0.191
0.420000,-0.0109,-0.1157,0.0680,0.135
0.421000,-0.0243,-0.0732,-0.0299,0.083
0.422000,-0.0356,-0.0426,-0.0866,0.103
0.426000,-0.0617,-0.0309,-0.1477,0.163
0.440000,-0.0953,-0.0259,-0.1678,0.195
0.441000,-0.0843,-0.0013,-0.1403,0.164
0.442000,-0.0858,0.0117,-0.0419,0.096
0.453000,-0.0783,0.0130,0.0106,0.080
0.454000,-0.0543,0.0238,0.0675,0.090
0.457000,-0.0496,0.0368,0.1144,0.130
0.485000,-0.0567,0.0137,0.1443,0.156
0.487000,-0.0635,-0.0049,0.1478,0.161
0.488000,-0.0841,-0.0140,0.1347,0.159
0.488000,-0.1041,-0.0352,0.1027,0.150
0.488000,-0.1187,-0.0468,0.0781,0.150
0.489000,-0.1069,-0.0654,0.0490,0.135
0.491000,-0.0976,-0.0767,0.0391,0.130
0.496000,-0.0810,-0.0925,0.0625,0.138
0.500000,-0.0738,-0.0986,0.1070,0.163
0.505000,-0.0284,-0.0762,0.1156,0.141
0.512000,0.0142,-0.0682,0.1193,0.138
0.515000,0.0566,-0.0533,0.1112,0.136
0.520000,0.0748,-0.0340,0.0462,0.094
0.524000,0.0501,-0.0247,-0.0183,0.059
0.530000,0.0205,-0.0560,-0.0561,0.082
0.534000,-0.0208,-0.0491,-0.1126,0.125
0.539000,-0.0239,-0.0423,-0.2042,0.210
0.550000,-0.0201,-0.0209,-0.3116,0.313
0.551000,-0.0357,0.0198,-0.2450,0.248
0.554000,-0.0611,0.0320,-0.2049,0.216
0.580000,-0.0535,0.0278,-0.1842,0.194
0.581000,-0.0773,0.0189,-0.1044,0.131
0.582000,-0.0751,0.0054,-0.0513,0.091
0.582000,-0.0634,-0.0082,0.0037,0.064
0.583000,-0.0564,-0.0028,0.0536,0.078
0.583000,-0.0494,-0.0143,0.0959,0.109
0.588000,-0.0446,-0.0141,0.1236,0.132
0.593000,-0.0302,-0.0286,0.1605,0.166
0.599000,-0.0181,-0.0221,0.1830,0.185
0.603000,-0.0435,-0.0541,0.2076,0.219
0.607000,-0.0587,-0.0696,0.1892,0.210
0.613000,-0.0778,-0.0569,0.1616,0.188
0.617000,-0.0868,-0.0731,0.0891,0.144
0.622000,-0.0647,-0.0870,0.0385,0.115
0.630000,-0.0829,-0.0748,-0.0330,0.116
0.633000,-0.0560,-0.0552,-0.1395,0.160
0.636000,-0.0462,-0.0422,-0.2024,0.212
0.642000,-0.0537,-0.0360,-0.2743,0.282
0.647000,-0.0546,-0.0415,-0.2934,0.301
0.653000,-0.0537,-0.0512,-0.2933,0.303
0.658000,-0.0153,-0.0363,-0.2742,0.277
0.662000,-0.0014,-0.0400,-0.2885,0.291
0.666000,0.0331,-0.0054,-0.2670,0.269
0.672000,0.0263,-0.0064,-0.2054,0.207
0.676000,-0.0260,-0.0168,-0.1751,0.178
0.681000,-0.0282,-0.0057,-0.1475,0.150
0.687000,-0.0307,0.0172,-0.1320,0.137
0.694000,-0.0591,0.0304,-0.1047,0.124
0.701000,-0.1252,0.0102,-0.0799,0.149
0.702000,-0.1288,-0.0176,-0.0816,0.153
0.705000,-0.0966,0.0377,-0.0950,0.141
0.711000,-0.0574,0.0538,-0.1250,0.148
0.719000,-0.0231,0.0459,-0.1879,0.195
0.720000,0.0726,0.0661,-0.2551,0.273
0.734000,0.1417,0.0810,-0.2908,0.333
0.736000,0.2933,0.1213,-0.2907,0.430
0.736000,0.6096,0.1608,-0.0699,0.634
0.744000,0.6001,0.0605,0.1776,0.629
0.745000,0.4445,-0.0725,0.1823,0.486
0.749000,0.4168,-0.0780,0.0650,0.429
0.754000,0.3996,0.0011,-0.1668,0.433
0.759000,0.3948,0.0219,-0.3720,0.543
0.765000,0.3468,-0.0224,-0.4934,0.603
0.768000,0.3414,-0.0500,-0.5548,0.653
0.775000,0.3331,-0.1038,-0.5468,0.649
0.779000,0.3627,-0.1261,-0.6225,0.731
0.783000,0.4005,-0.1312,-0.7386,0.850
0.788000,0.4769,-0.1168,-0.7852,0.926
0.794000,0.4933,-0.1305,-0.7935,0.943
0.797000,0.4759,-0.1819,-0.7443,0.902
0.802000,0.4059,-0.2206,-0.6687,0.813
0.808000,0.3102,-0.2418,-0.6028,0.720
0.813000,0.2390,-0.2549,-0.5894,0.685
0.817000,0.1731,-0.2027,-0.5592,0.619
0.830000,0.0719,-0.1763,-0.4691,0.506
0.833000,-0.0000,-0.1615,-0.4149,0.445
0.836000,-0.0473,-0.1539,-0.3630,0.397
0.887000,-0.0671,-0.1894,-0.2776,0.343
0.888000,-0.0665,-0.1367,-0.2184,0.266
0.889000,-0.0761,-0.1156,-0.2309,0.269
0.890000,-0.0888,-0.0806,-0.2910,0.315
0.891000,-0.1144,-0.0868,-0.3628,0.390
0.892000,-0.1888,-0.1220,-0.4368,0.491
0.893000,-0.2643,-0.1956,-0.4531,0.560
0.894000,-0.3955,-0.2666,-0.4645,0.666
0.895000,-0.4910,-0.2844,-0.4518,0.725
0.896000,-0.5532,-0.3324,-0.4510,0.787
0.896000,-0.5485,-0.3411,-0.4117,0.766
0.897000,-0.4745,-0.3298,-0.3032,0.653
0.898000,-0.3938,-0.3321,-0.1636,0.540
0.901000,-0.2864,-0.2935,0.0047,0.410
0.907000,-0.1614,-0.2833,0.1368,0.354
0.912000,-0.0973,-0.2972,0.2760,0.417
0.914000,-0.0390,-0.2949,0.3767,0.480
0.920000,0.0064,-0.3075,0.4127,0.515
0.930000,0.0602,-0.3087,0.4319,0.534
0.937000,0.0888,-0.3129,0.4032,0.518
0.940000,0.1490,-0.3130,0.3626,0.502
0.941000,0.1474,-0.3205,0.3150,0.473
0.966000,0.1913,-0.3067,0.2937,0.466
0.967000,0.2063,-0.3479,0.2439,0.472
0.969000,0.2428,-0.3745,0.1751,0.479
0.971000,0.2810,-0.3936,0.1041,0.495
0.974000,0.2561,-0.4194,0.3369,0.596
0.975000,-0.2792,-1.0366,3.2365,3.410
0.976000,-0.2971,-0.8871,3.8734,3.985
0.981000,0.5633,0.0668,2.4302,2.496
0.984000,0.8373,0.2485,1.4979,1.734
0.990000,0.6558,-0.1573,1.3104,1.474
0.992000,0.2090,-0.7544,1.4484,1.646
0.998000,0.0699,-0.9563,1.3472,1.654
1.006000,0.1525,-0.8341,0.8733,1.217
1.008000,-0.0302,-0.9391,-0.2260,0.966
1.012000,-0.4905,-1.2428,-1.3210,1.879
1.016000,0.4881,-0.3660,-1.8021,1.903
1.023000,1.4101,0.4238,-1.6678,2.225
1.027000,1.1965,0.0491,-1.3394,1.797
1.032000,0.5567,-0.7778,-1.0421,1.414
1.040000,-0.0140,-1.3615,-0.6178,1.495
1.043000,-0.1469,-1.3950,-0.2103,1.418
1.046000,0.2559,-0.9398,-0.0298,0.974
1.079000,0.7562,-0.4136,-0.0042,0.862
1.080000,1.2337,-0.0775,-0.0902,1.239
1.080000,1.4130,-0.2282,0.0569,1.432
1.081000,1.4354,-0.5555,0.4296,1.598
1.081000,1.4739,-0.8233,0.9943,1.959
1.081000,1.6253,-0.9165,1.5067,2.398
1.084000,1.7375,-0.8249,1.9049,2.707
1.091000,1.7088,-0.7697,2.1339,2.840
1.092000,1.4520,-0.8128,2.2176,2.772
1.094000,1.0720,-0.9049,1.9987,2.442
1.103000,0.3926,-1.1642,1.4991,1.938
1.106000,-0.0287,-1.2328,1.0034,1.590
1.110000,-0.0651,-0.9800,0.5806,1.141
1.115000,-0.0152,-0.7400,0.2759,0.790
1.120000,0.0046,-0.6646,0.0888,0.671
1.125000,-0.9055,-0.8946,-0.1795,1.286
1.129000,-3.7336,-1.2427,-1.2494,4.129
1.136000,-4.1137,-0.6035,-1.6988,4.491
1.139000,-3.3498,0.1890,-1.3975,3.635
1.144000,-3.5258,0.2778,-1.2901,3.765
1.149000,-3.2906,0.2248,-0.9801,3.441
1.154000,-2.7433,0.1078,-0.5284,2.796
1.159000,-2.0997,-0.0854,-0.0540,2.102
1.163000,-1.6858,-0.1319,-0.2401,1.708
1.168000,-1.4438,0.0544,-0.9967,1.755
1.173000,-1.3139,0.2385,-1.7413,2.194
1.178000,-1.3211,0.2094,-2.1252,2.511
1.186000,-1.3455,0.0363,-2.2900,2.656
1.192000,-1.2725,-0.0294,-2.3843,2.703
1.194000,-1.1736,-0.0482,-2.5061,2.768
1.197000,-1.0805,-0.0875,-2.6790,2.890
1.211000,-0.9601,-0.1874,-2.9842,3.140
1.212000,-0.7214,-0.1908,-3.0962,3.185
1.213000,-0.5919,-0.2524,-3.5843,3.642
1.223000,-0.8932,-0.3849,-4.0528,4.168
1.224000,-1.1498,-0.3794,-4.1504,4.323
1.230000,-1.1186,-0.2040,-4.0034,4.162
1.231000,-0.9894,-0.0095,-3.8732,3.998
1.237000,-1.0327,0.0128,-3.4952,3.645
1.241000,-1.2744,-0.1063,-2.9228,3.190
1.246000,-1.2058,-0.1180,-2.2600,2.564
1.251000,-0.9277,-0.2120,-1.4789,1.759
1.256000,-0.6681,-0.3699,-0.9340,1.206
1.260000,-0.1864,-0.3550,-0.7786,0.876
1.268000,0.2703,-0.2662,-0.8183,0.902
1.271000,0.1869,-0.4168,-1.2674,1.347
1.276000,0.3915,-0.3726,-1.5131,1.607
1.281000,0.6252,-0.2239,-1.6228,1.753
1.287000,0.5505,-0.1859,-1.6730,1.771
1.291000,0.3987,-0.1298,-1.8016,1.850
1.296000,0.1428,-0.1359,-2.0255,2.035
1.307000,-0.1653,-0.0431,-2.2845,2.291
1.319000,-0.4384,0.1451,-2.7045,2.744
1.320000,-0.4645,0.2817,-2.8718,2.923
1.321000,-0.5041,0.2550,-3.2723,3.321
1.322000,-0.8036,0.1755,-3.6119,3.704
1.335000,-1.1822,0.2708,-4.0024,4.182
1.337000,-1.3732,0.3569,-4.2093,4.442
1.337000,-1.2601,0.4001,-4.4092,4.603
1.339000,-0.9371,0.3736,-4.1738,4.294
1.345000,-0.5079,0.2806,-3.7221,3.767
1.350000,-0.1042,0.1627,-2.8757,2.882
1.354000,0.2003,-0.0913,-2.4472,2.457
1.359000,0.2299,-0.4408,-1.9839,2.045
1.364000,0.1760,-0.6444,-1.7120,1.838
1.368000,0.1205,-0.8532,-1.8129,2.007
1.374000,-0.0393,-1.1694,-2.0500,2.360
1.378000,-0.1030,-1.3343,-2.1127,2.501
1.383000,-0.0221,-0.4684,-1.3803,1.458
1.389000,-0.4456,0.1408,-1.3835,1.460
1.393000,-0.4674,0.6600,-2.0456,2.200
1.402000,-0.5549,1.4074,-2.1502,2.629
1.404000,-1.8432,0.5055,-2.2653,2.964
1.407000,-2.0310,0.5779,-2.8158,3.520
1.415000,-1.7797,0.9187,-3.4185,3.962
1.431000,-1.6675,1.0540,-3.7748,4.259
1.433000,-1.7339,0.9928,-3.9060,4.387
1.434000,-1.7033,0.8754,-4.1680,4.587
1.435000,-1.4384,0.6695,-4.5115,4.782
1.437000,-1.3037,0.7865,-4.2009,4.468
1.443000,-1.2519,0.8448,-3.8769,4.161
1.449000,-1.2358,0.7256,-3.6960,3.964
1.452000,-1.0269,0.6950,-3.3389,3.562
1.461000,-0.8408,0.6411,-2.5949,2.802
1.463000,-0.7646,0.4975,-1.8623,2.074
1.471000,-0.7382,0.1328,-1.4352,1.619
1.472000,-0.6435,-0.3161,-1.5729,1.729
1.477000,-0.5231,-0.8479,-2.1284,2.350
1.486000,-0.6069,-1.3272,-2.9501,3.291
1.491000,-0.8381,-1.7881,-3.8963,4.368
1.492000,-1.1173,-2.1384,-4.7245,5.305
1.496000,-1.3558,-2.3468,-5.2688,5.925
1.500000,-1.6056,-2.4207,-5.3856,6.119
1.505000,-1.8835,-2.4091,-4.9427,5.812
1.509000,-2.1671,-2.3505,-3.8940,5.038
1.515000,-2.2962,-2.1670,-4.3082,5.341
1.520000,-2.2733,-1.9982,-4.7035,5.593
1.524000,-2.2964,-1.8204,-4.8482,5.665
1.532000,-2.2513,-1.5319,-4.5611,5.312
1.536000,-2.1162,-1.1651,-3.9296,4.613
1.539000,-1.9788,-0.7948,-3.4246,4.034
1.544000,-1.5760,-0.3191,-3.3985,3.760
1.555000,-1.2193,0.0526,-3.3585,3.573
1.556000,-1.1459,0.1809,-2.7887,3.020
1.559000,-1.0769,0.2756,-1.8908,2.193
1.565000,-0.9315,0.3888,-0.9747,1.403
1.568000,-0.9115,0.3909,-0.2294,1.018
1.574000,-0.8858,0.3201,0.1593,0.955
1.579000,-0.6944,0.3318,0.4007,0.868
1.583000,-0.5105,0.2851,0.6441,0.870
1.588000,-0.4191,0.1277,0.6330,0.770
1.592000,-0.3461,-0.1034,0.4959,0.614
1.598000,-0.2530,-0.3837,0.4925,0.674
1.602000,-0.0988,-0.6148,0.5506,0.831
1.607000,-0.0013,-0.8077,0.5832,0.996
1.613000,-0.0368,-1.0269,0.4541,1.123
1.618000,-0.0842,-1.1707,0.0712,1.176
1.622000,-0.1754,-1.3206,-0.4444,1.404
1.627000,-0.4336,-1.5066,-0.5456,1.660
1.633000,-0.7116,-1.6891,-0.5388,1.910
1.637000,-0.6042,-1.7535,-0.9476,2.083
1.642000,-0.6016,-1.9454,-1.3607,2.449
1.649000,-0.6905,-2.1922,-1.7448,2.886
1.653000,-0.6211,-2.1903,-1.9064,2.969
1.657000,-0.1670,-1.7656,-1.9296,2.621
1.667000,0.7482,-1.1245,-3.0644,3.349
1.669000,1.4644,-0.7603,-3.1965,3.597
1.673000,1.4326,-0.6949,-2.0973,2.633
1.706000,0.9342,-0.7465,-0.0801,1.199
1.708000,0.8250,-0.6190,1.1818,1.569
1.710000,1.3003,-0.4661,1.4564,2.007
1.711000,1.7779,-0.5111,1.3635,2.298
1.714000,2.0439,-0.6217,1.2128,2.457
1.715000,2.1578,-0.7713,1.3324,2.651
1.716000,2.2032,-0.9595,1.4977,2.832
1.717000,2.3330,-1.1030,1.7996,3.146
1.718000,2.3200,-1.2492,2.0863,3.361
1.727000,2.1507,-1.4196,2.3115,3.462
1.729000,2.0236,-1.4181,2.3099,3.382
1.730000,2.0875,-1.2163,2.0858,3.192
1.736000,2.2612,-0.9526,1.7228,2.998
1.744000,2.3731,-0.7521,1.3856,2.849
1.746000,2.4281,-0.5789,1.1219,2.737
1.749000,2.3788,-0.4761,0.9318,2.599
1.755000,2.2872,-0.4913,0.6061,2.417
1.760000,2.1091,-0.5433,0.4571,2.225
1.764000,1.8374,-0.4956,0.3827,1.941
1.770000,1.7576,-0.3318,0.2627,1.808
1.774000,1.7671,-0.1573,0.1749,1.783
1.783000,1.8596,0.0447,0.1252,1.864
1.785000,2.0094,0.3479,-0.0379,2.040
1.793000,2.0593,0.6088,-0.1669,2.154
1.799000,2.1370,0.7102,0.0400,2.252
1.800000,2.2398,0.8265,0.3502,2.413
1.810000,2.4985,0.9387,0.5791,2.731
1.812000,2.8079,0.9918,0.6461,3.047
1.814000,2.9069,0.9665,0.7742,3.160
1.820000,2.8357,0.9038,1.2962,3.246
1.823000,2.8348,0.9182,1.6677,3.415
1.829000,2.9822,0.9788,1.7692,3.603
1.833000,3.2511,1.0807,1.7181,3.833
1.838000,3.3501,1.1091,1.6343,3.889
1.846000,3.3388,1.1621,1.5539,3.862
1.848000,3.3345,1.2658,1.3007,3.796
1.851000,3.3467,1.4729,1.1538,3.834
1.857000,3.3136,1.7401,0.9052,3.851
1.863000,3.1881,2.0148,0.6244,3.823
1.867000,3.1784,2.3639,0.4088,3.982
1.872000,3.2951,2.6891,0.4398,4.276
1.879000,3.3269,2.8446,0.4375,4.399
1.883000,3.0399,2.8807,0.2872,4.198
1.887000,2.7456,3.0388,0.2212,4.101
1.899000,2.7924,3.3428,0.5190,4.386
1.900000,2.9200,3.5438,0.6237,4.634
1.902000,2.7963,3.5847,0.6057,4.586
1.909000,2.5742,3.6089,0.7048,4.489
1.911000,2.4779,3.6980,0.8667,4.535
1.923000,2.5257,3.7826,1.0414,4.666
1.926000,2.5768,3.8316,1.3343,4.806
1.926000,2.5048,3.8642,1.5521,4.860
1.931000,2.3768,3.8732,1.5206,4.792
1.935000,2.3793,3.9041,1.3622,4.771
1.941000,2.2470,3.8086,1.2437,4.594
1.950000,2.0753,3.5751,1.1307,4.286
1.952000,2.0625,3.4023,1.1063,4.130
1.954000,2.0792,3.2899,1.0721,4.037
1.971000,1.8817,3.1543,1.0420,3.818
1.973000,1.7468,3.0698,0.9105,3.648
1.974000,1.7269,3.1082,0.5076,3.592
1.976000,1.6883,3.1615,-0.0306,3.584
1.988000,1.6137,3.2587,-0.4073,3.659
1.991000,1.5157,3.4140,-0.4603,3.764
1.993000,1.5142,3.6010,-0.1827,3.911
2.003000,1.4686,3.7477,0.1526,4.028
2.005000,1.3583,3.8756,0.3545,4.122
2.007000,1.1935,3.9870,0.6933,4.219
2.020000,0.9365,4.0554,0.9898,4.278
2.022000,0.7308,4.1406,1.0153,4.325
2.024000,0.6648,4.2450,0.9188,4.394
2.025000,0.6023,4.2298,0.8153,4.350
2.058000,0.5457,4.1741,0.7266,4.272
2.059000,0.5192,4.0922,0.6456,4.175
2.059000,0.4032,3.9983,0.6686,4.074
2.060000,0.2982,3.8568,1.0323,4.004
2.060000,0.2415,3.8040,1.3685,4.050
2.061000,0.1335,3.7847,1.5197,4.081
2.061000,-0.0052,3.8135,1.5650,4.122
2.062000,-0.2392,3.9239,1.5639,4.231
2.067000,-0.3105,4.1324,1.4453,4.389
2.071000,-0.4633,4.4154,1.3837,4.650
2.080000,-0.8192,4.6650,1.3854,4.935
2.081000,-0.8832,4.8024,1.4544,5.095
2.086000,-0.6210,5.0018,1.3964,5.230
2.095000,-0.3923,5.1741,1.1865,5.323
2.096000,-0.5424,5.2328,1.0864,5.372
2.100000,-0.7788,5.2373,1.0642,5.401
2.106000,-0.8052,5.3504,1.0235,5.507
2.115000,-0.6954,5.5524,0.9655,5.678
2.116000,-0.5713,5.6328,1.1676,5.781
2.121000,-0.5567,5.4838,1.7154,5.773
2.144000,-0.5442,5.1991,2.2387,5.687
2.145000,-0.3812,4.9200,2.4963,5.530
2.146000,-0.1546,4.5415,2.5907,5.231
2.146000,-0.0155,4.0592,2.5599,4.799
2.147000,0.0232,3.4901,2.5809,4.341
2.151000,-0.0203,2.9355,2.5964,3.919
2.155000,-0.0018,2.4937,2.0571,3.233
2.159000,0.2708,2.1247,1.4505,2.587
2.164000,0.6318,1.8333,1.0278,2.195
2.169000,0.7179,1.4879,0.8014,1.836
2.174000,0.8466,1.1608,1.0557,1.783
2.179000,0.8839,0.9426,1.3511,1.870
2.183000,0.7745,0.8671,1.1314,1.622
2.188000,0.8908,0.8530,1.0741,1.636
2.194000,0.9960,1.1130,1.1486,1.884
2.200000,0.9548,1.4529,1.1500,2.084
2.204000,1.0262,1.7097,1.1745,2.314
2.211000,1.1303,1.6679,1.4203,2.465
2.214000,1.2419,1.4827,1.7429,2.604
2.218000,1.2740,1.4452,1.6463,2.534
2.242000,1.1819,1.3350,1.3239,2.221
2.243000,1.0665,1.2930,0.9952,1.949
2.244000,0.9230,1.2021,0.9390,1.783
2.245000,0.8495,1.0574,0.9442,1.653
2.245000,0.8103,0.8996,0.8608,1.486
2.248000,0.8342,0.7645,0.5098,1.241
2.253000,0.8138,0.5731,0.0492,0.997
2.257000,0.6843,0.3686,-0.1383,0.789
2.262000,0.6607,0.1942,-0.1958,0.716
2.267000,0.8282,0.0072,-0.3019,0.882
2.273000,0.9597,-0.3287,-0.5151,1.138
2.277000,0.8354,-0.6628,-0.5142,1.184
2.282000,0.8516,-0.9254,-0.7302,1.454
2.287000,0.8811,-1.0375,-0.7976,1.578
2.291000,0.7317,-1.1496,-0.6756,1.521
2.296000,0.6180,-1.2685,-0.8140,1.629
2.301000,0.6654,-1.3865,-1.1174,1.901
2.306000,0.6868,-1.4175,-1.1959,1.978
2.310000,0.6272,-1.6842,-1.2938,2.214
2.315000,0.4937,-1.8852,-1.4304,2.417
2.320000,0.4799,-1.9989,-1.6781,2.654
2.325000,0.5953,-2.0184,-1.8274,2.787
2.330000,0.6376,-2.0350,-1.7529,2.761
2.335000,0.4496,-2.0655,-1.5895,2.645
2.345000,0.3731,-1.8279,-1.6146,2.467
2.347000,0.5085,-1.5210,-1.6144,2.276
2.350000,0.5312,-1.3410,-1.6174,2.167
2.381000,0.4584,-1.2713,-1.5375,2.047
2.383000,0.4813,-1.1802,-1.4537,1.933
2.384000,0.5164,-1.0511,-1.3040,1.753
2.385000,0.5183,-0.8506,-1.2918,1.631
2.386000,0.5732,-0.5812,-1.4395,1.655
2.387000,0.6003,-0.3078,-1.4699,1.617
2.393000,0.5257,-0.1189,-1.4303,1.529
2.395000,0.4048,0.0405,-1.4419,1.498
2.396000,0.3522,0.1060,-1.4618,1.507
2.399000,0.4539,0.1852,-1.3796,1.464
2.406000,0.4351,0.2064,-1.2551,1.344
2.409000,0.3317,0.2508,-1.1936,1.264
2.413000,0.2511,0.2373,-1.1613,1.212
2.419000,0.2620,0.1711,-1.0841,1.128
2.423000,0.2469,0.1049,-1.1269,1.158
2.428000,0.2651,0.0987,-1.4422,1.470
2.433000,0.3041,0.0737,-1.6522,1.682
2.439000,0.3230,0.0087,-1.7616,1.791
2.443000,0.3834,0.0330,-1.7201,1.763
2.447000,0.3011,0.1656,-1.5538,1.591
2.454000,0.1715,0.3852,-1.3840,1.447
2.458000,0.0184,0.6057,-1.0437,1.207
2.462000,-0.2164,0.8241,-0.7178,1.114
2.469000,-0.1599,0.7033,-0.5206,0.890
2.474000,0.0018,0.7847,-0.3549,0.861
2.478000,0.1959,0.8450,-0.3836,0.948
2.482000,0.2852,0.8526,-0.2762,0.940
2.496000,0.2371,0.7833,-0.2346,0.851
2.498000,0.1427,0.7279,-0.2795,0.793
2.502000,0.2623,0.6433,-0.1945,0.721
2.504000,0.4496,0.5869,-0.1662,0.758
2.507000,0.5161,0.5538,-0.0623,0.760
2.532000,0.4451,0.5106,-0.1069,0.686
2.533000,0.3915,0.5651,-0.2136,0.720
2.534000,0.2546,0.6050,-0.5446,0.853
2.534000,0.2587,0.8049,-0.5494,1.008
2.535000,0.2269,0.9662,-0.3599,1.056
2.537000,0.2768,1.2251,-0.3304,1.299
2.541000,0.3564,1.3442,-0.3274,1.429
2.545000,0.5240,1.3212,-0.5381,1.520
2.551000,0.7031,1.2205,-0.7308,1.587
2.556000,0.7789,1.3099,-0.9220,1.781
2.559000,0.6563,1.5414,-0.9163,1.910
2.566000,0.4238,1.9151,-0.8962,2.156
2.571000,0.1747,2.2160,-0.6640,2.320
2.576000,-0.0243,2.4300,-0.3192,2.451
2.578000,-0.1683,2.5501,-0.0352,2.556
2.586000,-0.2792,2.5959,0.0749,2.612
2.589000,-0.2639,2.4934,0.0925,2.509
2.594000,-0.2086,2.3098,-0.1647,2.325
2.598000,-0.1970,2.0426,-0.4997,2.112
2.603000,-0.1648,1.7612,-0.6507,1.885
2.608000,-0.0352,1.5516,-0.8866,1.787
2.612000,-0.0305,1.3872,-1.3653,1.947
2.618000,-0.0072,1.2514,-1.8601,2.242
2.623000,-0.1712,0.9910,-3.5315,3.672
2.628000,-0.0100,-0.0935,-4.1532,4.154
2.632000,0.9540,-0.9217,-3.2517,3.512
2.637000,2.3458,-1.1186,0.6292,2.674
