time,ax,ay,az,aT
0.004000,0.0698,-0.0042,-0.6735,0.677
0.005000,0.1030,0.0431,-0.5215,0.533
0.006000,0.1093,0.0657,-0.3296,0.353
0.015000,0.0721,0.0345,-0.1481,0.168
0.016000,0.0225,0.0018,0.0353,0.042
0.018000,-0.0250,-0.0453,0.2015,0.208
0.023000,-0.0296,-0.0474,0.3055,0.311
0.027000,-0.0127,-0.0671,0.3761,0.382
0.032000,-0.0051,-0.0330,0.3727,0.374
0.037000,-0.0111,-0.0574,0.3267,0.332
0.046000,-0.0356,-0.0442,0.2212,0.228
0.046000,-0.0330,-0.0652,0.0685,0.100
0.051000,-0.0276,-0.0530,-0.0982,0.115
0.058000,0.0041,-0.0312,-0.2144,0.217
0.064000,0.0261,-0.0234,-0.3090,0.311
0.066000,0.0262,-0.0150,-0.3462,0.348
0.074000,0.0332,-0.0178,-0.3549,0.357
0.082000,0.0348,-0.0366,-0.3399,0.344
0.082000,0.0408,-0.0379,-0.3012,0.306
0.085000,0.0608,-0.0457,-0.2245,0.237
0.092000,0.0613,-0.0436,-0.1673,0.183
0.096000,0.0568,-0.0530,-0.0863,0.116
0.099000,0.0642,-0.0553,-0.0390,0.093
0.107000,0.0358,-0.0673,-0.0275,0.081
0.116000,0.0173,-0.0556,0.0055,0.059
0.116000,0.0301,-0.0490,0.0098,0.058
0.120000,0.0360,-0.0401,-0.0193,0.057
0.132000,0.0779,-0.0625,0.0019,0.100
0.133000,0.0866,-0.0634,0.0231,0.110
0.135000,0.0981,-0.0574,0.0084,0.114
0.140000,0.1145,-0.0752,-0.0230,0.139
0.144000,0.1285,-0.0691,-0.0399,0.151
0.150000,0.1186,-0.0702,0.0076,0.138
0.165000,0.1302,-0.0854,0.0526,0.164
0.166000,0.1202,-0.0887,0.0975,0.178
0.167000,0.1078,-0.0824,0.1280,0.187
0.173000,0.0906,-0.0880,0.1441,0.192
0.175000,0.0855,-0.0628,0.2056,0.231
0.193000,0.0851,-0.0691,0.2121,0.239
0.194000,0.0562,-0.0661,0.2498,0.264
0.194000,0.0036,-0.0540,0.2230,0.229
0.195000,-0.0081,-0.0518,0.2083,0.215
0.198000,-0.0364,-0.0116,0.1388,0.144
0.203000,-0.0692,-0.0003,0.0718,0.100
0.208000,-0.0781,0.0135,0.0144,0.081
0.213000,-0.1111,0.0060,-0.0118,0.112
0.218000,-0.0893,0.0108,-0.0213,0.092
0.222000,-0.0726,0.0182,-0.0213,0.078
0.227000,-0.0560,0.0330,-0.0095,0.066
0.232000,-0.0392,0.0215,0.0308,0.054
0.238000,-0.0485,0.0007,0.0517,0.071
0.242000,-0.0338,-0.0082,0.0843,0.091
0.247000,-0.0238,0.0042,0.1119,0.115
0.251000,-0.0494,-0.0123,0.1086,0.120
0.261000,-0.0723,-0.0171,0.0840,0.112
0.261000,-0.0761,-0.0316,0.0336,0.089
0.266000,-0.0539,0.0014,-0.0022,0.054
0.282000,-0.0535,0.0032,-0.0400,0.067
0.283000,-0.0486,0.0098,-0.0775,0.092
0.284000,-0.0228,-0.0050,-0.0909,0.094
0.288000,-0.0234,-0.0242,-0.0972,0.103
0.291000,-0.0100,-0.0170,-0.1035,0.105
0.297000,0.0009,-0.0120,-0.0813,0.082
0.301000,0.0167,-0.0020,-0.0854,0.087
0.318000,0.0254,-0.0204,-0.0588,0.067
0.320000,0.0604,-0.0576,-0.0204,0.086
0.320000,0.0930,-0.0495,0.0342,0.111
0.321000,0.0947,-0.0701,0.0718,0.138
0.328000,0.0942,-0.0670,0.0498,0.126
0.330000,0.0821,-0.0499,0.0422,0.105
0.335000,0.0985,-0.0568,0.0182,0.115
0.345000,0.0909,-0.0400,0.0062,0.100
0.346000,0.1071,-0.0685,-0.0103,0.127
0.349000,0.0992,-0.0564,-0.0315,0.118
0.361000,0.0864,-0.0587,-0.0359,0.110
0.362000,0.0879,-0.0465,-0.0498,0.111
0.364000,0.0822,-0.0344,-0.0398,0.098
0.375000,0.1096,-0.0341,-0.0134,0.116
0.375000,0.1155,-0.0432,0.0128,0.124
0.378000,0.1141,-0.0262,0.0506,0.128
0.383000,0.1127,-0.0453,0.0622,0.136
0.393000,0.0947,-0.0718,0.0619,0.134
0.394000,0.1124,-0.0367,0.0213,0.120
0.398000,0.0805,-0.0235,-0.0212,0.086
0.428000,0.0538,-0.0177,-0.0848,0.102
0.430000,0.0348,-0.0069,-0.1597,0.164
0.430000,0.0279,-0.0031,-0.2079,0.210
0.431000,0.0378,0.0177,-0.2345,0.238
0.431000,0.0216,0.0032,-0.2207,0.222
0.431000,0.0104,-0.0226,-0.1549,0.157
0.433000,0.0209,-0.0406,-0.0589,0.075
0.440000,0.0483,-0.0607,0.0291,0.083
0.442000,0.0542,-0.0426,0.0618,0.093
0.447000,0.0362,-0.0320,0.0825,0.096
0.452000,0.0347,-0.0360,0.0888,0.102
0.457000,0.0021,-0.0499,0.0595,0.078
0.461000,-0.0188,-0.0710,0.0353,0.082
0.467000,-0.0396,-0.0469,-0.0147,0.063
0.471000,-0.0271,-0.0395,-0.0502,0.069
0.476000,-0.0195,-0.0344,-0.0830,0.092
0.481000,-0.0048,-0.0268,-0.0847,0.089
0.487000,0.0029,-0.0571,-0.1149,0.128
0.492000,-0.0081,-0.0631,-0.1118,0.129
0.496000,-0.0020,-0.0545,-0.1349,0.145
0.506000,0.0161,-0.0246,-0.1150,0.119
0.507000,0.0129,-0.0280,-0.0812,0.087
0.513000,0.0147,-0.0410,-0.0475,0.064
0.536000,0.0167,-0.0256,-0.0189,0.036
0.538000,0.0142,-0.0225,-0.0118,0.029
0.538000,0.0263,-0.0175,-0.0236,0.039
0.539000,0.0173,-0.0200,-0.0566,0.062
0.539000,0.0206,0.0057,-0.1106,0.113
0.540000,0.0146,0.0144,-0.1855,0.187
0.546000,0.0138,0.0086,-0.2644,0.265
0.550000,0.0203,0.0172,-0.3261,0.327
0.559000,0.0293,0.0355,-0.3945,0.397
0.560000,0.0386,0.0587,-0.4244,0.430
0.564000,0.0315,0.0704,-0.4115,0.419
0.570000,0.0487,0.0847,-0.3679,0.381
0.574000,0.0025,0.0942,-0.2868,0.302
0.579000,-0.0398,0.0918,-0.1826,0.208
0.586000,-0.0830,0.0889,-0.0578,0.135
0.588000,-0.1339,0.1093,0.0589,0.183
0.594000,-0.1756,0.0977,0.1773,0.268
0.600000,-0.2106,0.1229,0.2429,0.344
0.607000,-0.2439,0.1227,0.2609,0.378
0.608000,-0.2566,0.1304,0.2886,0.408
0.612000,-0.2608,0.1199,0.2691,0.394
0.619000,-0.2591,0.1529,0.1459,0.334
0.623000,-0.3084,0.1450,-0.0618,0.346
0.628000,-0.3978,0.1721,-0.2927,0.523
0.636000,-0.4086,0.2328,-0.4969,0.684
0.640000,-0.2314,0.2511,-0.7009,0.780
0.643000,-0.0867,0.2371,-0.7974,0.836
0.652000,0.0111,0.1817,-0.8535,0.873
0.654000,0.0286,0.1643,-0.9101,0.925
0.660000,0.0279,0.1683,-0.9480,0.963
0.663000,0.0493,0.1938,-0.9149,0.937
0.668000,0.0781,0.1812,-0.8946,0.916
0.675000,0.0544,0.1380,-0.8273,0.840
0.677000,0.0139,0.1025,-0.5913,0.600
0.685000,-0.0455,0.0645,-0.3110,0.321
0.687000,-0.0521,0.0190,-0.1823,0.191
0.690000,-0.0464,0.0018,0.0675,0.082
0.695000,-0.0854,-0.0602,0.3621,0.377
0.705000,-0.1183,-0.0837,0.6083,0.625
0.706000,-0.1065,-0.1387,0.8973,0.914
0.710000,-0.0614,-0.2030,1.1834,1.202
0.716000,0.0198,-0.2517,1.3834,1.406
0.720000,0.0940,-0.2835,1.4379,1.469
0.725000,0.1827,-0.2717,1.3566,1.396
0.730000,0.2832,-0.2735,1.2568,1.317
0.735000,0.3547,-0.2761,1.1574,1.242
0.740000,0.4330,-0.2898,1.0562,1.178
0.745000,0.4512,-0.2834,0.9531,1.092
0.752000,0.4452,-0.2632,0.7643,0.923
0.757000,0.4363,-0.2430,0.6356,0.808
0.760000,0.3887,-0.2565,0.5501,0.721
0.768000,0.3527,-0.2484,0.5077,0.666
0.775000,0.3141,-0.2162,0.4271,0.573
0.778000,0.2920,-0.1695,0.3801,0.508
0.779000,0.1980,-0.1491,0.3427,0.423
0.785000,0.1349,-0.1358,0.3125,0.366
0.789000,0.0930,-0.1439,0.2966,0.343
0.793000,0.0724,-0.1353,0.3071,0.343
0.798000,0.0568,-0.1506,0.3151,0.354
0.803000,0.0486,-0.1442,0.2682,0.308
0.808000,0.0550,-0.1169,0.2574,0.288
0.816000,0.0690,-0.1145,0.2420,0.276
0.819000,0.0983,-0.1047,0.2481,0.287
0.823000,0.1142,-0.1383,0.2400,0.300
0.828000,0.1336,-0.1103,0.2321,0.290
0.836000,0.1564,-0.1165,0.2028,0.281
0.838000,0.1324,-0.1066,0.1737,0.243
0.862000,0.0926,-0.1141,0.1115,0.184
0.863000,0.0563,-0.0792,0.0423,0.106
0.864000,0.0279,-0.0781,-0.0124,0.084
0.865000,-0.0070,-0.0678,-0.0741,0.101
0.865000,-0.0436,-0.0431,-0.1189,0.134
0.868000,-0.0680,-0.0542,-0.1613,0.183
0.873000,-0.0803,-0.0650,-0.1679,0.197
0.877000,-0.0901,-0.0516,-0.1578,0.189
0.882000,-0.1072,-0.0524,-0.1239,0.172
0.893000,-0.1174,-0.0362,-0.1068,0.163
0.894000,-0.1470,-0.0630,-0.0730,0.176
0.896000,-0.1412,-0.0514,-0.0202,0.152
0.901000,-0.1356,-0.0447,0.0182,0.144
0.906000,-0.1823,-0.0739,0.1426,0.243
0.913000,-0.1321,-0.0577,-0.0080,0.144
0.916000,-0.0508,0.0062,-0.0341,0.061
0.920000,-0.0272,0.0170,-0.0839,0.090
0.925000,-0.0591,-0.0444,-0.1383,0.157
0.931000,-0.0985,-0.0650,-0.1138,0.164
0.939000,-0.0804,-0.0253,-0.1110,0.139
0.940000,-0.0379,0.0242,-0.1345,0.142
0.951000,-0.0214,0.0239,-0.1223,0.126
0.952000,-0.0258,-0.0141,-0.1293,0.133
0.958000,-0.0127,0.0153,-0.1722,0.173
0.976000,0.0411,0.0262,-0.0958,0.107
0.977000,0.0256,-0.0016,-0.0600,0.065
0.978000,0.0032,0.0279,0.0068,0.029
0.978000,-0.0709,0.0403,0.1644,0.184
0.980000,-0.1101,0.0650,0.1091,0.168
0.984000,-0.1421,0.0824,0.0897,0.187
0.988000,-0.2084,0.0586,0.0298,0.219
0.995000,-0.2735,0.0200,0.0227,0.275
1.000000,-0.2631,0.0458,0.0300,0.269
1.003000,-0.2266,0.0596,0.0206,0.235
1.008000,-0.1914,0.1298,-0.0126,0.232
1.015000,-0.1873,0.1283,-0.0622,0.235
1.018000,-0.2165,0.0796,-0.0948,0.249
1.022000,-0.2357,0.0648,-0.0608,0.252
1.030000,-0.2284,0.0789,-0.0414,0.245
1.034000,-0.2019,0.0934,-0.0317,0.225
1.038000,-0.1612,0.1081,-0.0293,0.196
1.042000,-0.1257,0.0967,0.0229,0.160
1.049000,-0.1309,0.0404,0.0342,0.141
1.053000,-0.1482,0.0226,0.0099,0.150
1.057000,-0.1064,0.0642,0.0285,0.128
1.066000,-0.0961,0.0722,0.0754,0.142
1.067000,-0.1453,0.0184,0.0721,0.163
1.073000,-0.1729,0.0148,0.1068,0.204
1.086000,-0.1029,0.0655,0.0512,0.132
1.087000,-0.0902,0.0209,-0.0444,0.103
1.088000,-0.0728,-0.0254,-0.1321,0.153
1.092000,-0.0769,-0.0376,-0.2073,0.224
1.098000,-0.0621,-0.0089,-0.2274,0.236
1.101000,-0.1543,-0.0558,-0.1882,0.250
1.106000,-0.0822,0.0049,-0.1589,0.179
1.110000,0.0324,0.0629,-0.1560,0.171
1.117000,0.0563,0.0236,-0.1011,0.118
1.120000,0.0521,-0.0032,-0.1059,0.118
1.125000,0.0622,0.0084,-0.1179,0.134
1.132000,-0.0135,-0.0203,-0.0847,0.088
1.135000,0.0081,0.0105,-0.0091,0.016
1.139000,0.1143,0.0834,0.0090,0.142
1.146000,0.1551,0.0389,0.0247,0.162
1.150000,0.1480,-0.0196,0.1044,0.182
1.154000,0.1250,-0.0351,0.0933,0.160
1.160000,0.1098,-0.0196,0.0585,0.126
1.169000,0.1522,-0.0017,0.0573,0.163
1.170000,0.1711,0.0184,-0.0697,0.186
1.178000,0.0425,-0.0567,-0.0105,0.072
1.180000,0.0452,0.0514,-0.0443,0.082
1.186000,0.1446,0.1418,0.1998,0.284
1.189000,0.1724,0.0769,0.2047,0.278
1.196000,0.0934,-0.0279,0.0292,0.102
1.199000,0.0858,0.0154,0.0165,0.089
1.204000,0.0445,0.0438,0.1203,0.136
1.215000,0.0409,0.0789,0.1971,0.216
1.217000,0.0343,0.0802,0.2187,0.235
1.220000,0.0133,0.0358,0.2119,0.215
1.240000,0.0016,0.0246,0.1956,0.197
1.241000,-0.0246,0.0109,0.1369,0.139
1.242000,-0.0887,0.0236,0.1402,0.168
1.242000,-0.0005,0.0855,0.1532,0.175
1.243000,0.0206,0.0819,0.1188,0.146
1.247000,0.0322,0.0473,0.0848,0.102
1.252000,0.0131,0.0510,0.0581,0.078
1.259000,-0.0224,0.0378,0.0318,0.054
1.261000,-0.0243,0.0529,0.0365,0.069
1.267000,-0.0215,0.0343,0.0698,0.081
1.271000,-0.0090,0.0484,0.0935,0.106
1.277000,-0.0296,0.0477,0.0530,0.077
1.282000,-0.0071,0.0537,0.0320,0.063
1.287000,-0.0202,0.0283,-0.0362,0.050
1.293000,-0.0283,0.0241,-0.0966,0.104
1.297000,-0.0076,0.0176,-0.1779,0.179
1.303000,-0.0249,0.0138,-0.2490,0.251
1.309000,-0.0207,0.0222,-0.3434,0.345
1.313000,0.0095,0.0386,-0.4111,0.413
1.316000,0.0272,0.0367,-0.4310,0.433
1.321000,0.0444,0.0333,-0.3845,0.388
1.326000,0.0042,-0.0026,-0.3125,0.313
1.330000,-0.0051,-0.0066,-0.2222,0.222
1.335000,-0.0238,-0.0076,-0.1518,0.154
1.344000,-0.0283,-0.0179,-0.0608,0.069
1.345000,-0.0400,-0.0352,0.0248,0.059
1.350000,-0.0539,-0.0455,0.1049,0.126
1.361000,-0.0770,-0.0658,0.1870,0.213
1.362000,-0.0806,-0.0746,0.1996,0.228
1.365000,-0.0815,-0.0744,0.1839,0.214
1.369000,-0.0586,-0.0465,0.1850,0.200
1.374000,-0.0310,-0.0550,0.1554,0.168
1.379000,-0.0088,-0.0522,0.1073,0.120
1.384000,-0.0037,-0.0499,0.0264,0.057
1.389000,-0.0061,-0.0551,-0.0252,0.061
1.394000,-0.0062,-0.0579,-0.0622,0.085
1.399000,0.0269,-0.0510,-0.0776,0.097
1.403000,0.0432,-0.0487,-0.0976,0.117
1.410000,0.0593,-0.0368,-0.1317,0.149
1.415000,0.0516,-0.0366,-0.1632,0.175
1.418000,0.0651,-0.0170,-0.2065,0.217
1.424000,0.0667,-0.0185,-0.2518,0.261
1.429000,0.0776,-0.0028,-0.2566,0.268
1.433000,0.1002,-0.0058,-0.2614,0.280
1.439000,0.1178,-0.0011,-0.2592,0.285
1.448000,0.0807,-0.0031,-0.2406,0.254
1.449000,0.0653,-0.0046,-0.1842,0.195
1.452000,0.0713,-0.0035,-0.1426,0.160
1.468000,0.0726,-0.0045,-0.1323,0.151
1.469000,0.0572,-0.0219,-0.0889,0.108
1.471000,0.0444,-0.0011,-0.0411,0.060
1.478000,0.0509,0.0054,-0.0317,0.060
1.479000,0.0385,0.0024,-0.0010,0.039
1.482000,0.0333,-0.0197,0.0366,0.053
1.486000,0.0188,-0.0109,0.0478,0.052
1.492000,0.0019,-0.0261,0.0637,0.069
1.497000,0.0279,-0.0153,0.0913,0.097
1.502000,0.0251,0.0023,0.1449,0.147
1.508000,0.0245,0.0027,0.1412,0.143
1.512000,0.0166,-0.0258,0.1258,0.130
1.516000,0.0133,-0.0308,0.0916,0.098
1.522000,-0.0114,-0.0383,0.0222,0.046
1.525000,0.0236,-0.0218,-0.0206,0.038
1.531000,0.0702,-0.0078,-0.0678,0.098
1.537000,0.1141,-0.0197,-0.0672,0.134
1.540000,0.1080,0.0184,-0.0904,0.142
1.546000,0.1185,0.0186,-0.1111,0.164
1.550000,0.0862,-0.0096,-0.0795,0.118
1.556000,0.0707,-0.0113,-0.0742,0.103
1.563000,0.0458,-0.0176,-0.0453,0.067
1.566000,0.0401,-0.0095,-0.0190,0.045
1.571000,0.0344,0.0221,-0.0452,0.061
1.583000,-0.0093,0.0656,-0.0711,0.097
1.587000,-0.0337,0.0588,-0.0803,0.105
1.599000,-0.0486,0.0451,-0.0846,0.107
1.600000,-0.0516,0.0461,-0.0558,0.089
1.601000,-0.0309,0.0469,-0.0390,0.068
1.602000,-0.0269,0.0594,-0.0437,0.078
1.616000,-0.0062,0.0548,-0.0388,0.067
1.618000,0.0214,0.0379,-0.0433,0.061
1.619000,0.0324,0.0712,-0.0526,0.094
1.619000,0.0197,0.0735,-0.0831,0.113
1.624000,0.0191,0.0758,-0.0873,0.117
1.628000,0.0043,0.0428,-0.1034,0.112
1.634000,0.0180,0.0506,-0.0719,0.090
1.639000,0.0363,0.0443,-0.0574,0.081
1.643000,0.0281,0.0573,-0.0810,0.103
1.649000,0.0362,0.0632,-0.0666,0.099
1.652000,0.0413,0.0574,-0.0214,0.074
1.657000,0.0341,0.0352,0.0399,0.063
1.662000,0.0007,0.0133,0.0628,0.064
1.666000,-0.0251,0.0105,0.0854,0.090
1.672000,-0.0075,0.0028,0.1530,0.153
1.676000,-0.0036,-0.0074,0.1964,0.197
1.683000,0.0035,-0.0061,0.2206,0.221
1.693000,0.0161,-0.0315,0.2305,0.233
1.695000,0.0057,-0.0383,0.1930,0.197
1.697000,0.0505,-0.0123,0.1417,0.151
1.701000,0.0810,-0.0105,0.1194,0.145
1.706000,0.0851,-0.0310,0.0429,0.100
1.711000,0.0986,-0.0401,0.0052,0.107
1.715000,0.1240,-0.0181,-0.0370,0.131
1.721000,0.1491,-0.0341,-0.0931,0.179
1.725000,0.1859,-0.0143,-0.1180,0.221
1.730000,0.1938,-0.0016,-0.1569,0.249
1.735000,0.1919,-0.0172,-0.2050,0.281
1.740000,0.1636,0.0031,-0.2647,0.311
1.745000,0.1496,-0.0022,-0.3168,0.350
1.750000,0.1213,0.0096,-0.3664,0.386
1.756000,0.1241,-0.0021,-0.3918,0.411
1.761000,0.1247,0.0173,-0.4218,0.440
1.766000,0.1137,0.0354,-0.4281,0.444
1.773000,0.0983,0.0159,-0.4274,0.439
1.777000,0.0784,0.0258,-0.3723,0.381
1.780000,0.0944,0.0383,-0.2773,0.295
1.786000,0.1011,0.0223,-0.1547,0.186
1.790000,0.1129,-0.0010,-0.0568,0.126
1.794000,0.1229,0.0016,0.0001,0.123
1.799000,0.1264,-0.0015,0.0283,0.130
1.805000,0.1569,-0.0127,0.1349,0.207
1.811000,0.1768,0.0105,0.1483,0.231
1.815000,0.1887,0.0250,0.0980,0.214
1.822000,0.1574,0.0568,0.0604,0.178
1.823000,0.1095,0.0559,-0.0168,0.124
1.829000,0.0809,0.0537,-0.0692,0.119
1.833000,0.0406,0.0430,-0.1230,0.137
1.837000,-0.0798,0.0211,-0.0335,0.089
1.844000,-0.0736,0.0241,0.0321,0.084
1.848000,0.0596,0.0350,-0.1583,0.173
1.854000,0.1384,0.1653,-0.4059,0.460
1.857000,0.2667,0.1525,-0.0668,0.314
1.862000,0.4454,-0.0482,0.0498,0.451
1.868000,0.4617,-0.1789,0.1051,0.506
1.875000,0.5148,-0.1619,0.1471,0.559
1.878000,0.5246,-0.1338,0.1974,0.576
1.883000,0.5580,-0.1712,0.2326,0.628
1.887000,0.5487,-0.3215,0.1702,0.658
1.891000,0.6801,-0.4178,0.1702,0.816
1.897000,0.8660,-0.4322,0.3131,1.017
1.902000,0.9538,-0.4510,0.3845,1.123
1.907000,0.9697,-0.5365,0.4758,1.206
1.912000,1.0017,-0.6551,0.4330,1.273
1.924000,1.2291,-0.7096,0.4341,1.484
1.926000,1.3188,-0.8387,0.4812,1.635
1.951000,1.3108,-0.9520,0.4817,1.690
1.952000,1.3313,-1.0804,0.7036,1.853
1.953000,1.3275,-1.1952,0.7387,1.933
1.963000,1.4588,-1.2894,0.6928,2.067
1.965000,1.7269,-1.2410,0.8748,2.299
1.966000,1.8896,-1.2867,0.8214,2.429
1.966000,2.0033,-1.3645,0.6790,2.517
1.967000,2.0913,-1.5002,0.5128,2.624
1.978000,2.0427,-1.7648,0.3228,2.719
1.979000,2.2356,-1.7601,0.2494,2.856
1.980000,2.5786,-1.6715,0.0938,3.074
1.985000,2.8099,-1.7625,-0.1184,3.319
1.986000,3.1325,-1.8046,-0.1838,3.620
1.990000,3.4381,-1.8254,-0.2727,3.902
1.995000,3.6763,-1.8390,-0.4443,4.135
2.004000,3.7820,-1.9383,-0.6865,4.305
2.005000,3.8144,-2.1148,-0.8683,4.447
2.010000,3.5591,-2.2886,-0.9310,4.333
2.023000,2.0185,-2.8202,-0.7564,3.550
2.025000,-0.7871,-3.4324,-1.1491,3.704
2.025000,-1.5850,-2.8594,-1.5293,3.609
2.028000,1.8253,-0.7513,-1.4840,2.470
2.037000,3.8487,0.3087,-1.6501,4.199
2.038000,3.0966,-0.2366,-2.3919,3.920
2.043000,1.2982,-1.2313,-1.4636,2.312
2.058000,0.5436,-1.6832,-1.6430,2.414
2.059000,0.7497,-1.3572,-2.6498,3.070
2.059000,1.2423,-0.6283,-3.3014,3.583
2.062000,1.7229,-0.1976,-3.7446,4.127
2.070000,1.7278,-0.3272,-4.0158,4.384
2.073000,1.4701,-0.6391,-4.0217,4.329
2.077000,1.1877,-0.8347,-4.0545,4.306
2.087000,1.1167,-0.7539,-4.1825,4.394
2.087000,1.1369,-0.5543,-3.9800,4.176
2.096000,1.1281,-0.5684,-3.8663,4.067
2.096000,1.0973,-0.6003,-3.8134,4.013
2.103000,0.9997,-0.6321,-3.6763,3.862
2.106000,0.9908,-0.7188,-3.5488,3.754
2.111000,1.1616,-0.8247,-3.6582,3.926
2.117000,2.8902,-0.6506,-8.2110,8.729
2.120000,2.6930,-0.6837,-10.2855,10.654
2.126000,1.0914,-1.4993,-7.4464,7.674
2.140000,0.8441,-1.7678,-5.5878,5.921
2.142000,0.4067,-1.9096,-3.2354,3.779
2.143000,0.2820,-1.8240,-1.3664,2.296
2.145000,0.4987,-1.5246,-0.5046,1.682
2.152000,0.5759,-1.3492,-0.4682,1.540
2.155000,0.4490,-1.5105,-0.7335,1.738
2.160000,0.3040,-1.7432,-1.0324,2.049
2.168000,0.3033,-1.9326,-1.1356,2.262
2.170000,0.2981,-1.9002,-1.0000,2.168
2.175000,0.2880,-1.9983,-0.0302,2.019
2.185000,0.1259,-2.2537,0.9041,2.431
2.186000,0.0155,-2.4305,1.6190,2.920
2.189000,-0.2222,-2.3913,2.1697,3.237
2.215000,-0.5126,-2.1036,2.3028,3.161
2.216000,-0.5373,-1.5539,2.1185,2.682
2.217000,-0.5997,-1.0386,1.7800,2.146
2.218000,-0.6017,-0.7008,1.3257,1.616
2.219000,-0.5573,-0.6450,0.8918,1.234
2.220000,-0.4760,-0.7843,0.3087,0.968
2.223000,-0.3386,-0.9287,-0.0042,0.989
2.231000,-0.3385,-1.1346,-0.6124,1.333
2.235000,-0.2536,-1.2550,-1.2549,1.793
2.237000,0.0495,-1.0453,-0.7607,1.294
2.243000,0.5191,-0.6266,-0.2614,0.855
2.248000,0.8190,-0.2752,-0.5434,1.021
2.253000,0.8300,-0.0233,-0.6974,1.084
2.257000,0.5468,0.0576,-1.0030,1.144
2.263000,0.1652,0.0299,-1.5595,1.569
2.268000,-0.2296,0.0626,-2.0549,2.069
2.272000,-0.6388,0.0477,-2.5747,2.653
2.280000,-0.9796,0.0418,-3.0534,3.207
2.282000,-1.2885,0.0135,-3.3583,3.597
2.290000,-1.4292,0.0630,-3.4319,3.718
2.291000,-1.5428,0.1347,-3.3691,3.708
2.299000,-1.5577,0.1900,-3.0900,3.466
2.306000,-1.4520,0.1235,-2.6529,3.027
2.306000,-1.2712,0.0137,-2.5824,2.878
2.313000,-1.1228,-0.1799,-2.4976,2.744
2.317000,-0.9805,-0.3928,-2.1905,2.432
2.324000,-0.8322,-0.4866,-1.8444,2.081
2.327000,-0.3337,-0.4042,-1.8892,1.961
2.331000,-0.0391,-0.1590,-1.8684,1.876
2.336000,0.3465,0.1040,-2.4711,2.497
2.341000,0.6084,0.3022,-3.1581,3.230
2.345000,0.8878,0.4438,-3.5802,3.715
2.350000,1.2466,0.5267,-3.9737,4.198
2.356000,1.5488,0.5206,-3.3404,3.719
2.362000,1.6394,0.2511,-2.1795,2.739
2.365000,1.7481,0.0454,-1.2498,2.149
2.370000,1.8006,-0.2095,-0.7311,1.955
2.375000,1.6124,-0.4643,-0.1439,1.684
2.380000,1.2527,-0.5815,0.3539,1.426
2.385000,0.8910,-0.5842,0.7906,1.327
2.389000,0.4455,-0.5143,1.1202,1.311
2.396000,0.2528,-0.5813,0.8329,1.047
2.399000,0.3097,-0.4458,-0.1239,0.557
2.404000,0.5825,0.1096,-0.7634,0.967
2.411000,0.9181,0.6765,-0.8580,1.427
2.414000,1.1640,0.4669,-0.8219,1.500
2.419000,1.4350,0.1533,-0.6868,1.598
2.424000,1.5611,-0.2573,-0.7441,1.748
2.429000,1.5592,-0.8272,-0.8739,1.970
2.433000,1.5082,-1.4273,-1.0879,2.344
2.438000,1.3893,-2.0097,-0.7021,2.542
2.444000,1.3436,-2.5464,-0.1745,2.884
2.450000,1.4380,-3.1242,0.1018,3.441
2.454000,1.5094,-3.5620,-0.6178,3.918
2.457000,1.4135,-3.9987,-1.9266,4.658
2.463000,1.5683,-4.0459,-2.4254,4.971
2.468000,2.2966,-3.6409,-1.8092,4.669
2.472000,3.0226,-3.3378,-1.1091,4.638
2.477000,3.5197,-3.0906,-0.6206,4.725
2.482000,3.7624,-2.8438,-0.4865,4.741
2.487000,3.9183,-2.6619,-0.6799,4.785
2.491000,3.8915,-2.6688,-0.6728,4.766
2.497000,3.6465,-2.7736,-0.3359,4.594
2.501000,3.3412,-2.7971,-0.0463,4.358
2.507000,3.0474,-2.6771,0.0057,4.056
2.512000,2.6917,-2.5735,0.0579,3.724
2.517000,2.1765,-2.4093,0.1229,3.249
2.522000,1.7993,-2.0190,0.1035,2.706
2.526000,1.6706,-1.5953,-0.0550,2.311
2.530000,1.7307,-1.2550,-0.1444,2.143
2.535000,1.7446,-1.0895,-0.1094,2.060
2.542000,1.5341,-1.0476,0.1410,1.863
2.545000,1.4419,-0.9949,0.1935,1.763
2.550000,1.5595,-0.9596,0.1012,1.834
2.555000,1.6291,-1.0414,-0.1220,1.937
2.560000,1.4623,-1.2111,-0.2062,1.910
2.565000,1.1672,-1.4230,-0.1188,1.844
2.570000,0.9370,-1.5962,-0.3358,1.881
2.575000,0.7855,-1.7667,-0.8293,2.104
2.580000,0.6284,-1.9536,-1.2970,2.428
2.585000,0.4078,-2.0683,-1.2002,2.426
2.589000,0.1092,-2.1567,-0.8458,2.319
2.595000,-0.2068,-2.1887,-0.8103,2.343
2.599000,-0.4065,-2.0976,-0.7974,2.281
2.604000,-0.4472,-2.0126,-0.8024,2.212
2.610000,-0.5174,-2.0100,-0.5259,2.141
2.614000,-0.7192,-2.0874,-0.3040,2.229
2.619000,-0.9832,-2.1160,-0.2504,2.347
2.625000,-1.2899,-2.0384,-0.2690,2.427
2.629000,-1.4577,-1.8238,-0.5268,2.393
2.634000,-1.3528,-1.5081,-0.7516,2.161
2.638000,-1.3144,-1.1673,-0.6950,1.890
2.645000,-1.4274,-0.8059,-0.4596,1.702
2.649000,-1.5788,-0.4288,-0.3652,1.676
2.654000,-1.6372,-0.0506,-0.2486,1.657
