time,ax,ay,az,aT
0.003000,0.2964,0.4430,-0.5195,0.744
0.004000,0.1902,0.4206,-0.6237,0.776
0.004000,0.1240,0.3683,-0.7039,0.804
0.008000,0.0308,0.3561,-0.7247,0.808
0.012000,-0.0275,0.3552,-0.5451,0.651
0.017000,-0.0696,0.3118,-0.3354,0.463
0.028000,-0.0765,0.2578,-0.1866,0.327
0.028000,-0.1125,0.1440,-0.1299,0.224
0.031000,-0.1322,0.0786,0.0423,0.159
0.036000,-0.0538,0.0212,0.2466,0.253
0.041000,0.0063,-0.0942,0.3016,0.316
0.046000,0.0079,-0.1887,0.3848,0.429
0.051000,0.0443,-0.1861,0.4697,0.507
0.057000,0.1197,-0.1990,0.5395,0.587
0.061000,0.1602,-0.2543,0.6567,0.722
0.065000,0.0752,-0.3095,0.6973,0.767
0.071000,-0.0231,-0.2845,0.6640,0.723
0.075000,0.0494,-0.2850,0.5836,0.651
0.080000,0.1370,-0.3116,0.4441,0.560
0.086000,0.1053,-0.3095,0.2597,0.418
0.091000,0.0977,-0.2524,0.1116,0.293
0.095000,0.0620,-0.2361,0.0885,0.260
0.104000,-0.0423,-0.2248,0.0612,0.237
0.105000,-0.0623,-0.1835,-0.0416,0.198
0.110000,-0.0294,-0.1127,-0.1363,0.179
0.115000,0.0417,-0.0813,-0.2065,0.226
0.119000,0.0932,-0.0680,-0.4102,0.426
0.124000,0.0601,-0.0510,-0.4801,0.487
0.129000,0.0542,-0.0336,-0.5073,0.511
0.134000,0.0895,-0.0068,-0.5613,0.568
0.139000,0.1732,0.0034,-0.5799,0.605
0.145000,0.1879,-0.0320,-0.5489,0.581
0.149000,0.1078,-0.0554,-0.3034,0.327
0.171000,0.0576,-0.0696,-0.1465,0.172
0.172000,0.0882,-0.0767,-0.0922,0.149
0.172000,0.0447,-0.0880,-0.0971,0.138
0.173000,-0.0057,-0.0645,-0.2282,0.237
0.173000,-0.0252,-0.0461,-0.3568,0.361
0.207000,-0.0045,-0.0894,-0.3328,0.345
0.208000,-0.0534,-0.1459,-0.1970,0.251
0.208000,-0.1592,-0.1292,-0.0567,0.213
0.208000,-0.1709,-0.1326,0.0499,0.222
0.209000,-0.1006,-0.1392,0.1063,0.202
0.209000,-0.0679,-0.1943,0.2296,0.308
0.209000,-0.2016,-0.2097,0.4223,0.513
0.212000,-0.2624,-0.1642,0.5650,0.644
0.218000,-0.1569,-0.1706,0.4956,0.547
0.223000,-0.0887,-0.2145,0.3958,0.459
0.227000,-0.1608,-0.1930,0.3849,0.460
0.231000,-0.1630,-0.1211,0.4150,0.462
0.236000,-0.1172,-0.1282,0.4141,0.449
0.244000,0.0025,-0.1237,0.3967,0.416
0.247000,-0.0069,-0.1149,0.4584,0.473
0.251000,-0.0068,-0.1068,0.5201,0.531
0.256000,0.0172,-0.1066,0.4721,0.484
0.261000,0.1343,-0.0878,0.2594,0.305
0.265000,0.1860,-0.0594,-0.0802,0.211
0.278000,0.1289,-0.0975,-0.3011,0.342
0.279000,0.0512,-0.0464,-0.1813,0.194
0.280000,0.0083,-0.0378,-0.1464,0.151
0.286000,-0.0476,-0.0647,-0.1555,0.175
0.295000,-0.0232,-0.0029,-0.1081,0.111
0.296000,-0.0260,-0.0199,-0.1094,0.114
0.305000,-0.0323,-0.0630,0.0152,0.072
0.305000,0.0038,-0.0537,0.1511,0.160
0.310000,-0.0848,-0.0733,0.1958,0.226
0.315000,-0.1208,-0.1003,0.2238,0.273
0.320000,-0.0512,-0.1158,0.3358,0.359
0.328000,-0.0904,-0.1434,0.3364,0.377
0.330000,-0.1230,-0.1234,0.2811,0.331
0.336000,-0.1373,-0.1128,0.2055,0.272
0.340000,-0.0762,-0.0685,0.0641,0.121
0.344000,0.0115,-0.0141,-0.0866,0.088
0.349000,0.0179,-0.0547,-0.1487,0.159
0.353000,-0.0378,-0.0633,-0.2971,0.306
0.359000,-0.0101,-0.0306,-0.1780,0.181
0.364000,0.0493,-0.0427,-0.0540,0.085
0.369000,0.1663,-0.0494,-0.2191,0.279
0.374000,0.1471,-0.1082,-0.3410,0.387
0.379000,0.0822,-0.0853,-0.2337,0.262
0.383000,0.1055,-0.0769,-0.1314,0.185
0.393000,0.0810,-0.1097,-0.1868,0.231
0.394000,0.1088,-0.1167,-0.2948,0.335
0.420000,0.1908,-0.0980,-0.3313,0.395
0.422000,0.2120,-0.0608,-0.2608,0.342
0.422000,0.1510,-0.0654,-0.0499,0.172
0.422000,0.1375,-0.0474,0.0510,0.154
0.422000,0.2267,-0.0403,-0.0583,0.237
0.423000,0.2630,-0.0606,-0.1434,0.306
0.427000,0.1940,-0.0578,-0.1588,0.257
0.434000,0.2157,-0.0346,-0.1623,0.272
0.437000,0.2014,-0.0650,-0.1846,0.281
0.442000,0.2683,-0.0577,-0.2785,0.391
0.446000,0.2560,-0.0318,-0.3604,0.443
0.452000,0.1859,-0.0326,-0.5166,0.550
0.456000,0.0934,0.0022,-0.4056,0.416
0.461000,0.0818,0.0438,-0.1540,0.180
0.467000,0.0922,0.0515,-0.0003,0.106
0.471000,0.0534,0.0253,-0.0059,0.059
0.477000,0.1377,-0.0010,-0.0775,0.158
0.480000,0.1488,-0.0439,-0.1553,0.220
0.486000,0.1010,-0.0840,-0.3042,0.331
0.491000,0.1083,-0.0807,-0.3644,0.389
0.496000,0.2303,-0.0628,-0.2718,0.362
0.513000,0.2300,-0.1427,-0.2918,0.398
0.516000,0.1790,-0.1603,-0.1377,0.277
0.517000,0.1902,-0.1615,0.0162,0.250
0.517000,0.1540,-0.1775,-0.0088,0.235
0.532000,0.0804,-0.2011,-0.0617,0.225
0.533000,0.0171,-0.1366,-0.1211,0.183
0.533000,0.0854,-0.0919,-0.2279,0.260
0.534000,0.1464,-0.1285,-0.4206,0.464
0.539000,0.1347,-0.1748,-0.5350,0.579
0.544000,0.1290,-0.1684,-0.5929,0.630
0.549000,0.1270,-0.1859,-0.5321,0.578
0.553000,0.1407,-0.1866,-0.4794,0.533
0.559000,0.1584,-0.1920,-0.4131,0.482
0.566000,0.1847,-0.1668,-0.3738,0.449
0.568000,0.1414,-0.1634,-0.2606,0.339
0.573000,0.1139,-0.1501,-0.1797,0.260
0.578000,0.0702,-0.1797,-0.2084,0.284
0.585000,-0.0015,-0.1452,-0.2011,0.248
0.588000,0.0178,-0.1326,-0.1770,0.222
0.592000,0.0659,-0.1056,-0.1600,0.203
0.599000,0.0217,-0.1641,-0.0642,0.178
0.603000,0.0047,-0.1958,0.0052,0.196
0.607000,-0.0184,-0.2009,0.0320,0.204
0.612000,-0.0687,-0.1703,0.0926,0.206
0.617000,-0.0510,-0.1780,0.1229,0.222
0.622000,0.0082,-0.1978,0.0758,0.212
0.626000,0.0561,-0.2296,-0.0506,0.242
0.635000,0.0878,-0.2378,-0.0849,0.267
0.641000,0.0752,-0.2301,-0.0658,0.251
0.642000,-0.0266,-0.2333,0.0115,0.235
0.651000,-0.0124,-0.2171,0.1442,0.261
0.652000,-0.0205,-0.2321,0.1973,0.305
0.656000,-0.0693,-0.3143,0.1363,0.350
0.661000,-0.0945,-0.3022,-0.0472,0.320
0.666000,-0.1147,-0.2794,-0.4511,0.543
0.670000,-0.0583,-0.2812,-0.6692,0.728
0.677000,0.0029,-0.2924,-0.7738,0.827
0.681000,0.0567,-0.3107,-1.1238,1.167
0.686000,0.0423,-0.2467,-1.3039,1.328
0.690000,0.2693,-0.1436,-1.4924,1.523
0.695000,0.1585,-0.2059,-1.4344,1.458
0.700000,0.1142,-0.0705,-1.2114,1.219
0.705000,0.2221,0.0471,-1.4045,1.423
0.710000,0.1902,0.0069,-1.5119,1.524
0.719000,0.1928,-0.0524,-1.4765,1.490
0.720000,0.1636,-0.1355,-1.4439,1.459
0.728000,0.0608,-0.2253,-1.3916,1.411
0.730000,-0.0332,-0.2668,-1.0748,1.108
0.739000,-0.0427,-0.3177,-1.0755,1.122
0.740000,-0.1439,-0.4141,-1.1080,1.192
0.747000,-0.0470,-0.3861,-1.1003,1.167
0.749000,-0.0893,-0.3873,-1.2602,1.321
0.754000,-0.1636,-0.3938,-1.1435,1.220
0.759000,0.0280,-0.4302,-1.0496,1.135
0.764000,0.0570,-0.5208,-1.0026,1.131
0.769000,0.0762,-0.5104,-1.1389,1.250
0.773000,0.1109,-0.5288,-1.2893,1.398
0.780000,0.1267,-0.5642,-1.4185,1.532
0.784000,0.1752,-0.5644,-1.3336,1.459
0.788000,0.2729,-0.4963,-1.0973,1.235
0.793000,0.3218,-0.4558,-0.9052,1.063
0.801000,0.3698,-0.3710,-0.8815,1.025
0.803000,0.2327,-0.3088,-0.8591,0.942
0.808000,0.0729,-0.2311,-0.6013,0.648
0.813000,0.0176,-0.0754,-0.2608,0.272
0.818000,0.0056,0.0629,-0.1237,0.139
0.823000,-0.0893,0.0437,-0.1299,0.164
0.827000,-0.0851,0.0207,-0.0711,0.113
0.833000,-0.1076,0.0236,0.1749,0.207
0.839000,-0.1605,0.0240,0.2572,0.304
0.843000,-0.1980,0.0248,0.2455,0.316
0.848000,-0.0313,0.0189,0.3383,0.340
0.854000,0.0697,-0.1414,0.2269,0.276
0.857000,0.1023,-0.2382,0.0716,0.269
0.868000,0.1623,-0.2760,0.0225,0.321
0.869000,0.1105,-0.3296,0.0318,0.349
0.871000,-0.0861,-0.2988,0.2239,0.383
0.876000,-0.0524,-0.2440,0.5079,0.566
0.886000,0.0113,-0.3232,0.6527,0.728
0.888000,0.1342,-0.3903,0.7496,0.856
0.890000,0.1775,-0.4597,0.6099,0.784
0.897000,0.1911,-0.4665,0.3384,0.607
0.901000,0.1335,-0.4921,0.1425,0.529
0.907000,0.1044,-0.4698,0.0262,0.482
0.910000,0.1629,-0.4544,-0.1592,0.508
0.915000,0.3302,-0.4888,-0.5790,0.827
0.920000,0.3740,-0.4243,-0.8273,1.002
0.924000,0.3415,-0.3396,-0.9313,1.048
0.929000,0.2640,-0.1605,-0.8819,0.934
0.935000,-0.1048,0.0353,-0.3797,0.395
0.939000,-0.5007,0.3427,0.4948,0.783
0.945000,-0.6216,0.6529,1.5206,1.768
0.950000,-0.5893,0.6519,1.7381,1.948
0.954000,-0.4858,0.5078,1.0043,1.226
0.958000,-0.5132,0.3153,0.0183,0.603
0.969000,-0.5384,0.1405,-0.5263,0.766
0.970000,-0.4857,-0.0040,-0.7745,0.914
0.994000,-0.3549,-0.1485,-0.8730,0.954
0.995000,-0.2412,-0.2428,-0.8459,0.913
0.996000,-0.1588,-0.2392,-0.3941,0.488
0.996000,-0.0256,-0.1888,0.2849,0.343
0.997000,0.1999,-0.1550,0.7504,0.792
0.998000,0.4370,-0.2123,1.0325,1.141
1.003000,0.5550,-0.2604,1.0726,1.235
1.008000,0.7290,-0.2893,0.8446,1.153
1.013000,0.5501,-0.3736,0.6384,0.922
1.019000,0.3821,-0.1613,0.3650,0.552
1.022000,-0.0096,0.0439,0.5140,0.516
1.032000,-0.2087,0.2584,0.9919,1.046
1.033000,-0.2103,0.3410,1.1061,1.176
1.037000,-0.1433,0.3879,0.9282,1.016
1.043000,-0.2607,0.3356,0.8454,0.946
1.048000,-0.4850,0.3210,0.7951,0.985
1.052000,-0.5721,0.2586,0.3204,0.705
1.056000,-0.5299,0.1060,-0.2975,0.617
1.062000,-0.4999,-0.0260,-0.5960,0.778
1.067000,-0.4208,-0.0779,-0.6122,0.747
1.071000,-0.2555,-0.1506,-0.5138,0.593
1.089000,-0.0142,-0.2546,-0.3582,0.440
1.091000,0.1088,-0.4693,-0.2454,0.541
1.095000,0.0563,-0.6184,-0.1841,0.648
1.095000,-0.0356,-0.6669,-0.1832,0.693
1.098000,0.0381,-0.6612,0.0113,0.662
1.100000,0.2321,-0.7737,0.1369,0.819
1.106000,0.3863,-0.8970,0.2711,1.014
1.111000,0.4534,-0.9334,0.2134,1.059
1.116000,0.4242,-0.8444,0.0407,0.946
1.120000,0.2940,-0.7496,0.0734,0.809
1.125000,0.2796,-0.6067,0.1752,0.691
1.130000,0.4541,-0.4206,-0.0248,0.619
1.134000,0.4914,-0.3206,0.0639,0.590
1.140000,0.6473,-0.2659,0.5627,0.898
1.146000,0.8033,-0.3568,0.7865,1.179
1.151000,0.8996,-0.5270,0.7201,1.267
1.155000,1.1104,-0.4125,0.8194,1.440
1.161000,1.2650,-0.0903,0.8473,1.525
1.165000,1.2925,0.3447,1.0257,1.686
1.169000,1.1335,0.5227,0.6868,1.425
1.183000,0.7568,0.5547,0.7213,1.184
1.185000,0.6841,0.5824,1.0662,1.394
1.185000,0.9240,0.7521,1.4922,1.909
1.190000,2.0024,1.6215,0.7784,2.692
1.204000,-1.1302,-0.2867,0.1333,1.174
1.205000,-0.2241,0.3108,0.9726,1.045
1.205000,0.5907,0.7712,1.3937,1.699
1.214000,0.0004,0.3235,0.8576,0.917
1.215000,0.2463,0.3857,0.3970,0.606
1.218000,0.5927,0.6078,0.4987,0.985
1.223000,0.7674,0.5428,0.5433,1.086
1.227000,0.9953,0.3889,0.6725,1.263
1.233000,0.5103,0.1682,0.6663,0.856
1.237000,0.2282,0.1458,0.8616,0.903
1.242000,0.3777,0.0919,1.1293,1.194
1.247000,0.2706,-0.1944,1.3164,1.358
1.251000,-0.8067,-0.3065,1.3711,1.620
1.257000,-0.4131,-0.2085,1.1866,1.274
1.262000,-0.5879,-0.3650,0.2165,0.725
1.266000,-0.4964,-0.1474,-0.9037,1.042
1.271000,-0.3345,-0.1458,-1.4652,1.510
1.276000,-0.4108,-0.4225,-2.0254,2.109
1.281000,-0.2143,-0.4587,-3.0334,3.075
1.286000,-0.0265,-0.5370,-3.4495,3.491
1.296000,0.3814,-0.6764,-2.3618,2.486
1.297000,0.9662,-0.6675,-1.3264,1.772
1.300000,1.4622,-0.4456,-1.0078,1.831
1.318000,1.8161,-0.1808,-1.1330,2.148
1.319000,1.8616,-0.2246,-1.2217,2.238
1.320000,2.0665,-0.2967,-1.1268,2.372
1.321000,2.5536,-0.1964,-1.0965,2.786
1.330000,2.4676,-0.0210,-1.1875,2.739
1.332000,2.2717,0.3059,-1.8205,2.927
1.335000,2.2077,0.7416,-2.3403,3.302
1.342000,2.3250,0.9135,-2.3967,3.462
1.345000,2.4923,0.6792,-1.8896,3.201
1.349000,1.9344,0.1231,-1.0818,2.220
1.355000,1.1400,-0.1649,-0.6842,1.340
1.360000,0.8513,0.1487,-0.4992,0.998
1.364000,0.9120,0.4724,-0.2917,1.068
1.369000,0.8887,0.7438,-0.2141,1.178
1.375000,0.2406,0.6492,-0.1156,0.702
1.379000,0.8336,0.5946,-0.1994,1.043
1.384000,1.1077,0.4921,-0.2467,1.237
1.390000,0.6372,0.2847,-0.2803,0.752
1.393000,0.3797,0.2475,-0.3682,0.584
1.399000,0.3025,0.1295,-0.6237,0.705
1.403000,0.4599,0.0265,-0.6814,0.822
1.409000,0.8970,0.0438,-0.8308,1.223
1.414000,0.9183,0.0473,-0.9186,1.300
1.418000,0.4908,-0.0493,-0.5544,0.742
1.435000,-0.0313,-0.1314,-0.0939,0.164
1.437000,-0.4988,-0.0272,0.2871,0.576
1.438000,-0.7333,-0.0120,0.4751,0.874
1.440000,-0.7424,-0.1548,0.6335,0.988
1.443000,-0.6781,-0.4674,0.5929,1.015
1.447000,-0.7756,-1.0210,0.4943,1.374
1.452000,-1.0009,-1.2942,0.3326,1.670
1.457000,-0.7925,-1.0864,-0.1890,1.358
1.462000,-0.0501,-0.7276,-0.2850,0.783
1.466000,0.3648,-0.8244,-0.3705,0.975
1.471000,0.6516,-1.1706,-0.7326,1.527
1.476000,0.7599,-1.3905,-1.0630,1.908
1.482000,0.4957,-1.6663,-0.9097,1.962
1.488000,0.3024,-1.8860,-0.7220,2.042
1.492000,0.2287,-1.9711,-0.6185,2.078
1.497000,0.2832,-2.0322,-0.2448,2.066
1.505000,0.2472,-2.3399,0.1085,2.355
1.506000,0.3418,-2.6484,0.4354,2.706
1.511000,-0.1962,-3.3379,0.8084,3.440
1.515000,-0.2396,-3.5390,1.2793,3.771
1.521000,-0.3393,-3.5347,1.5789,3.886
1.525000,-0.7274,-3.4041,1.3398,3.730
1.530000,-1.0824,-3.1142,0.9974,3.444
1.535000,-1.4348,-2.8747,0.6316,3.274
1.547000,-2.0935,-3.0151,0.4375,3.697
1.549000,-2.9853,-3.6612,0.7127,4.778
1.550000,-3.0411,-4.0546,0.6459,5.109
1.558000,-2.9172,-4.3580,0.5773,5.276
1.560000,-2.8963,-4.6980,0.5525,5.547
1.565000,-2.7515,-4.9500,0.4667,5.683
1.570000,-2.4604,-5.1254,0.0541,5.686
1.574000,-1.6620,-4.7337,0.0432,5.017
1.579000,-1.6125,-4.7579,1.1324,5.150
1.584000,0.5913,-3.5916,2.3738,4.346
1.589000,2.5657,-2.1670,3.0945,4.567
1.593000,-2.0472,-3.5225,1.4555,4.326
1.598000,-4.4787,-4.4557,-0.1502,6.319
1.603000,-3.6304,-4.1290,0.1813,5.501
1.609000,-1.9218,-3.4384,0.8833,4.037
1.613000,-0.5402,-2.7397,1.2489,3.059
1.619000,0.7132,-2.0494,1.3586,2.560
1.625000,1.7511,-1.5562,1.2728,2.666
1.629000,1.8443,-1.3531,0.8274,2.432
1.633000,1.6013,-1.2913,0.0316,2.057
1.640000,1.7956,-1.0166,-0.7050,2.181
1.644000,2.6647,-0.4910,-0.8648,2.844
1.648000,3.0392,-0.1527,-0.9804,3.197
1.655000,2.6531,-0.1836,-1.0859,2.873
1.663000,2.4104,-0.0077,-0.9274,2.583
1.664000,2.3657,0.1689,-0.8305,2.513
1.666000,2.0557,0.2552,-0.7103,2.190
1.673000,1.4589,0.1748,-0.4652,1.541
1.678000,1.0102,0.3100,-0.3969,1.129
1.682000,0.9214,0.6843,-0.1149,1.153
1.686000,0.9343,1.0270,0.1738,1.399
1.693000,0.8726,1.3494,0.4484,1.668
1.697000,0.9371,1.6774,0.8440,2.099
1.702000,1.1541,1.9916,0.9834,2.503
1.706000,1.2506,2.2679,1.1289,2.825
1.712000,1.2399,2.4370,1.4554,3.097
1.715000,1.3005,2.4607,1.5132,3.168
1.723000,1.2290,2.1409,1.2932,2.787
1.725000,0.9520,1.7538,0.6728,2.106
1.730000,1.0743,1.6606,0.2228,1.990
1.736000,1.5267,1.8298,0.2195,2.393
1.740000,1.9511,1.9379,0.0643,2.751
1.746000,2.2578,2.0468,-0.2405,3.057
1.751000,2.4857,2.1942,-0.6665,3.382
1.758000,2.6044,2.3653,-1.0411,3.669
1.759000,2.9393,2.4569,-1.2896,4.042
1.765000,3.2638,2.4495,-1.6607,4.406
1.770000,3.2100,2.3381,-1.9747,4.435
1.775000,3.1601,2.3643,-1.7606,4.322
1.779000,3.1427,2.3703,-1.2746,4.138
1.788000,3.3983,2.3395,-1.0064,4.247
1.789000,3.4310,2.3821,-0.9155,4.276
1.797000,3.2836,2.2997,-1.0666,4.148
1.805000,3.1522,2.1570,-1.2319,4.013
1.806000,3.0809,2.2178,-1.3142,4.017
1.808000,2.9149,2.3118,-1.4433,3.991
1.813000,2.5683,2.4035,-1.7442,3.926
1.820000,2.4326,2.5817,-1.8897,4.019
1.823000,2.7062,3.0064,-1.5348,4.326
1.828000,2.6989,3.3038,-1.1327,4.414
1.833000,2.1894,3.1892,-0.9703,3.988
1.838000,1.8634,2.9335,-1.2366,3.689
1.842000,2.0356,3.0770,-1.0753,3.843
1.847000,2.4168,3.1551,-0.8196,4.058
1.858000,2.8711,3.1937,-0.7664,4.362
1.858000,3.2485,3.2092,-1.0619,4.688
1.862000,3.5634,3.2446,-1.5577,5.065
1.872000,3.7976,3.2966,-1.9651,5.399
1.873000,3.9607,3.2005,-2.2368,5.562
1.880000,4.0389,3.0490,-2.5000,5.644
1.881000,3.9535,2.8685,-2.8837,5.672
1.888000,3.7690,2.6423,-3.1483,5.577
1.892000,3.5666,2.4804,-3.2414,5.420
1.901000,3.3630,2.4116,-3.0629,5.149
1.902000,3.1508,2.2901,-2.7401,4.762
1.911000,2.9847,2.1856,-2.5048,4.468
1.912000,3.0104,2.0930,-2.4832,4.428
1.917000,2.9742,1.9529,-2.5314,4.367
1.921000,2.8046,1.8679,-2.5940,4.252
1.927000,2.6423,1.8337,-2.5751,4.120
1.930000,2.4464,1.7931,-2.4654,3.909
1.935000,2.1211,1.6820,-2.2245,3.504
1.940000,1.8286,1.6109,-1.8352,3.051
1.946000,1.6400,1.5373,-1.4811,2.692
1.951000,1.4999,1.3949,-1.2675,2.409
1.974000,1.3315,1.0980,-1.1349,2.066
1.976000,1.1205,0.7832,-0.9074,1.641
1.977000,1.0267,0.6085,-0.6165,1.343
1.979000,0.9903,0.4831,-0.4824,1.203
1.980000,1.0520,0.3061,-0.7801,1.345
1.985000,1.7726,0.2625,-3.1692,3.641
1.986000,2.5614,-0.0763,-4.0787,4.817
1.988000,2.6739,-0.5331,-2.5506,3.734
1.998000,2.8886,-0.7274,-3.0501,4.263
2.006000,2.9665,-1.0012,-2.5816,4.058
2.007000,2.7035,-1.4919,-1.4601,3.416
2.010000,2.0579,-2.2375,-0.2224,3.048
2.016000,1.3364,-2.9358,0.9089,3.351
2.018000,0.9450,-3.4043,1.5460,3.856
2.023000,0.5730,-3.6388,1.6473,4.035
2.027000,0.3435,-3.6266,2.0227,4.167
2.032000,0.0677,-3.3347,2.1046,3.944
2.039000,-0.3647,-3.1316,2.1252,3.802
2.043000,-0.7797,-2.8501,3.0195,4.225
2.049000,-1.0029,-2.5649,3.4211,4.392
2.052000,-1.0745,-2.1482,4.1806,4.822
2.057000,-0.7561,-1.6051,4.6682,4.994
2.063000,-0.1782,-0.9704,4.6427,4.746
2.069000,0.4444,-0.5575,3.7731,3.840
2.072000,0.9410,-0.3352,2.5886,2.775
2.076000,1.2078,-0.1291,1.7590,2.138
2.082000,1.3670,0.0330,1.1925,1.814
2.086000,1.6222,0.2255,0.9065,1.872
2.091000,1.8798,0.3773,0.5616,1.998
2.100000,2.2399,0.5963,-0.1197,2.321
2.101000,2.6164,0.7250,-0.5055,2.762
2.110000,2.7936,0.6760,-0.6462,2.946
2.111000,2.6913,0.5440,-0.5831,2.807
2.116000,2.4515,0.3407,-0.5227,2.530
2.120000,2.0139,0.1404,-0.4480,2.068
2.125000,1.4637,-0.1209,-0.2827,1.496
2.130000,0.8545,-0.4616,-0.0107,0.971
2.135000,0.2897,-0.8736,0.0781,0.924
2.141000,-0.1843,-1.2775,0.2137,1.308
2.145000,-0.6482,-1.6606,0.3562,1.818
2.149000,-1.0749,-2.0198,0.5350,2.350
2.155000,-1.4386,-2.2856,0.8985,2.846
2.160000,-1.8578,-2.5623,1.1237,3.359
2.166000,-2.3115,-2.6606,1.4096,3.796
2.169000,-2.6725,-2.6848,1.5400,4.089
2.176000,-2.9744,-2.6996,1.7019,4.362
2.180000,-3.1180,-2.6566,2.0475,4.579
2.184000,-3.0258,-2.2691,2.4288,4.495
2.189000,-2.6069,-1.8877,2.5480,4.105
2.195000,-2.0547,-1.7181,2.4847,3.653
2.199000,-1.6260,-1.8298,2.1817,3.279
2.203000,-1.1523,-1.8824,1.8963,2.910
2.208000,-0.7637,-1.8062,1.7968,2.660
2.215000,-0.3518,-1.5315,1.8311,2.413
2.218000,0.0317,-1.1568,1.7806,2.124
2.223000,0.3614,-0.7945,1.6711,1.885
2.232000,0.5277,-0.5928,1.3267,1.546
2.233000,0.7682,-0.3514,1.1300,1.411
2.238000,0.7052,-0.3074,0.9195,1.199
2.243000,0.5320,-0.2959,0.6647,0.901
2.248000,0.4272,-0.1447,0.6219,0.768
2.253000,0.1343,-0.0832,0.6847,0.703
2.258000,-0.1252,-0.1157,0.7035,0.724
2.263000,-0.3878,-0.1867,0.8284,0.934
2.267000,-0.4077,-0.2102,0.7858,0.910
2.272000,-0.4913,-0.2608,0.6460,0.852
2.278000,-0.5928,-0.3004,0.5016,0.833
2.282000,-0.8529,-0.2291,0.4146,0.976
2.287000,-1.2206,0.0419,0.4224,1.292
2.291000,-1.9255,0.5444,1.8322,2.713
2.297000,-2.7577,1.3083,3.1165,4.362
2.301000,-3.1617,1.8504,3.3885,4.990
2.306000,-2.5664,1.8891,1.5550,3.546
2.311000,-3.3866,1.3563,-12.7815,13.292
2.316000,-0.5213,2.0957,4.8657,5.323
2.321000,-0.0392,1.5646,-1.9286,2.484
2.325000,0.4002,1.1523,-2.0002,2.343
2.332000,1.1117,1.6898,-1.5829,2.568
2.341000,1.0575,1.8637,-1.3016,2.507
2.342000,0.8836,1.7984,-1.1673,2.319
2.345000,0.9177,1.6145,-0.9057,2.066
2.350000,0.9798,1.4200,-1.2710,2.143
2.355000,1.1752,1.2626,-1.4857,2.276
2.361000,1.3796,1.2393,-1.6994,2.515
2.364000,1.6414,1.2368,-1.6775,2.653
2.370000,1.9510,1.2020,-1.4569,2.715
2.374000,2.1892,1.1225,-1.0171,2.662
2.380000,2.4062,0.9890,-0.8404,2.734
2.385000,2.5160,0.8901,-0.9568,2.835
2.390000,2.4493,0.7591,-0.6362,2.642
2.394000,2.2081,0.5105,-0.6939,2.370
2.399000,1.8921,0.1645,-0.7531,2.043
2.404000,1.7416,-0.0192,-0.6802,1.870
2.412000,1.7176,0.0217,-0.5378,1.800
2.415000,1.7624,0.1120,-0.5011,1.836
2.420000,1.6373,0.0431,-0.4051,1.687
2.425000,1.3162,-0.2401,-0.3910,1.394
2.431000,1.1209,-0.4308,-0.1085,1.206
2.435000,0.9534,-0.4240,0.0619,1.045
2.442000,0.9766,-0.1531,0.5237,1.119
2.446000,0.8159,0.0396,0.6763,1.060
2.448000,0.6441,0.3020,0.7982,1.069
2.453000,0.3686,0.4593,0.9394,1.109
2.459000,-0.1182,0.2489,0.7906,0.837
2.467000,-0.4953,0.0474,0.5150,0.716
2.473000,-0.5298,0.0326,0.2913,0.606
2.474000,-0.3269,0.1349,0.7615,0.840
2.477000,-0.4638,-0.1773,0.7876,0.931
2.484000,-0.7526,-0.9145,0.4535,1.268
2.487000,-0.2843,-0.3995,0.3799,0.620
2.492000,-0.0061,-0.1550,0.3064,0.343
2.496000,-0.1649,-0.5068,0.3180,0.621
2.502000,0.1223,-0.3086,0.4004,0.520
2.507000,0.2394,0.0421,0.5223,0.576
2.511000,-0.0379,-0.1481,1.5155,1.523
2.515000,0.1226,0.3107,1.2150,1.260
2.520000,0.0568,0.4715,0.8445,0.969
2.526000,0.2237,0.7623,-0.0009,0.794
2.533000,0.6911,1.1677,-0.7631,1.557
2.535000,1.0163,1.0718,-1.0762,1.827
2.541000,1.3481,1.1387,-1.5365,2.340
2.545000,1.0690,0.4209,-1.2917,1.729
2.550000,0.9736,0.0485,-1.7615,2.013
2.555000,0.5998,-0.6761,-1.3397,1.616
2.560000,0.4374,-1.0124,-0.9742,1.472
2.564000,0.4274,-1.1917,-0.4344,1.338
2.569000,0.1697,-1.5385,0.2477,1.568
2.585000,0.2955,-1.4088,0.4429,1.506
2.586000,0.4089,-1.3917,0.8263,1.669
2.586000,0.3086,-1.5515,0.9954,1.869
2.593000,0.0799,-1.8142,0.9100,2.031
2.594000,0.0720,-1.8236,0.5467,1.905
2.598000,-0.1017,-1.7622,0.4363,1.818
2.603000,0.0012,-1.6234,0.4489,1.684
2.608000,-0.0278,-1.4861,0.4795,1.562
2.614000,0.0018,-1.2857,0.4415,1.359
2.620000,0.1872,-0.9746,0.9771,1.393
2.625000,-0.0696,-0.7216,2.3178,2.429
2.629000,-0.0478,-0.1529,2.3434,2.349
2.634000,0.3314,0.1000,1.4807,1.521
2.639000,0.5491,-0.0839,0.2117,0.594
2.647000,0.6168,-0.1991,-0.9691,1.166
2.649000,0.8442,-0.1385,-1.5749,1.792
2.652000,0.9848,0.0044,-1.5165,1.808
2.658000,1.0035,0.3591,-0.9934,1.457
2.666000,1.0135,0.7825,-0.7612,1.490
